,admissionstest,AP,averageAP,SATsubject,GPA,schooltype,intendedgradyear,female,MinorityRace,international,sports,earlyAppl,alumni,outofstate,acceptrate,size,public,finAidPct,instatePct,collegeID,acceptStatus,name
47,-0.0526798073197,7.0,1.0673386449,0.324271564515,0.250408127267,0.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
48,0.235431667238,4.0,-0.356334024152,-0.440776888663,-0.187109979259,0.0,2012.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
49,0.465920846884,7.0,1.0673386449,0.324271564515,-0.0412706104169,0.0,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
50,-0.4560358717,6.0,-0.593612802327,1.08932001769,0.444860619056,0.0,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
51,-1.89659324449,2.0,-1.7800066932,0.324271564515,-2.03440865126,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
52,0.984521501087,6.0,0.830059866722,1.08932001769,0.785152479688,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
53,-2.81854996307,1.0,-3.20367936225,0.324271564515,-0.916306823469,0.0,2017.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
54,1.5607444502,2.0,1.0673386449,-0.440776888663,0.785152479688,0.0,2011.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
55,0.235431667238,4.0,-0.356334024152,1.85436847087,0.785152479688,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
56,0.811654616353,1.0,-0.356334024152,0.324271564515,0.299021250214,0.0,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
57,1.15738838582,5.0,0.782604111087,0.324271564515,0.785152479688,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
